anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,condicion_ocupacion,ingreso_total,sexo,edad,nivel_educativo_cod,anios_educacion
2025,2,21087,1,26,1,1,202411210871002611,1.0,Desocupado,,1,61,,5
2025,2,21087,1,26,1,1,202411210871002612,1.0,Desocupado,,2,84,3,2
2025,2,21087,1,26,1,1,202411210871002613,1.0,Ocupado,1600.0,1,57,6,5
2025,2,21087,1,26,2,1,202411210871002621,1.0,Desocupado,,1,57,,5
2025,2,21087,1,26,2,1,202411210871002622,1.0,Desocupado,,2,59,,5
2025,2,21087,1,26,2,1,202411210871002623,1.0,Ocupado,2500.0,2,34,11,5
2025,2,21087,1,26,2,1,202411210871002624,1.0,Desocupado,,1,29,11,5
2025,2,2951502,1,48,1,1,20250229515021004811,1.0,Ocupado,3000.0,2,45,11,5
2025,2,2951502,1,48,1,1,20250229515021004812,1.0,Desocupado,,2,20,,5
2025,2,2951502,1,48,1,1,20250229515021004813,1.0,Desocupado,,2,68,,5
2025,2,2951502,1,48,1,1,20250229515021004814,1.0,Ocupado,3000.0,2,31,11,5
2025,2,2965701,1,28,1,1,20231129657011002811,1.0,Desocupado,,1,49,,5
2025,2,2965701,1,28,1,1,20231129657011002812,1.0,Ocupado,1500.0,2,47,6,5
2025,2,2965701,1,28,1,1,20231129657011002813,1.0,Desocupado,,1,18,,5
2025,2,19225,1,38,1,1,202311192251003811,1.0,Desocupado,,2,52,,5
2025,2,19225,1,38,1,1,202311192251003812,1.0,Ocupado,2150.0,1,51,6,5
2025,2,19225,1,38,1,1,202311192251003813,1.0,Desocupado,,2,22,,5
2025,2,19225,1,38,1,1,202311192251003814,1.0,Desocupado,,1,16,,5
2025,2,21666,1,137,1,1,202402216661013711,1.0,Desocupado,,1,49,,5
2025,2,21666,1,137,1,1,202402216661013712,1.0,Ocupado,866.0,2,46,6,5
2025,2,21666,1,137,1,1,202402216661013713,1.0,Desocupado,,2,24,,5
2025,2,21666,1,137,1,1,202402216661013714,1.0,Desocupado,,1,19,,5
2025,2,21666,1,137,1,1,202402216661013715,1.0,Desocupado,,2,15,,5
2025,2,21666,1,137,1,1,202402216661013716,1.0,Ocupado,1835.0,1,13,,5
2025,2,2200601,1,1,1,1,20231122006011000111,1.0,Desocupado,,1,77,,5
2025,2,2200601,1,1,1,1,20231122006011000112,1.0,Desocupado,,2,80,9,3
2025,2,2200601,1,1,1,1,20231122006011000113,1.0,Desocupado,,1,48,,5
2025,2,22104,1,54,1,1,202402221041005411,1.0,Ocupado,1046.0,2,53,5,2
2025,2,22104,1,54,1,1,202402221041005412,1.0,Desocupado,,1,26,,5
2025,2,22397,1,95,1,1,202411223971009511,1.0,Desocupado,,2,51,,5
2025,2,22397,1,95,1,1,202411223971009512,1.0,Desocupado,,1,61,,5
2025,2,22397,1,95,1,1,202411223971009513,1.0,Desocupado,,2,27,6,5
2025,2,22397,1,95,1,1,202411223971009514,1.0,Ocupado,,1,8,,5
2025,2,22397,1,95,1,1,202411223971009515,1.0,Desocupado,,2,30,9,3
2025,2,22397,1,95,1,1,202411223971009516,1.0,Ocupado,,1,10,,5
2025,2,22397,1,96,1,1,202411223971009611,1.0,Desocupado,,1,53,,5
2025,2,22397,1,96,1,1,202411223971009612,1.0,Desocupado,,2,28,5,1
2025,2,22397,1,96,1,1,202411223971009613,1.0,Ocupado,1500.0,1,27,6,5
2025,2,22397,1,96,1,1,202411223971009614,1.0,Desocupado,,1,24,,5
2025,2,22397,1,96,1,1,202411223971009615,1.0,Ocupado,,1,6,,5
2025,2,22397,1,96,1,1,202411223971009616,1.0,Desocupado,,2,46,,5
2025,2,22402,1,80,1,1,202411224021008011,1.0,Desocupado,,1,65,,5
2025,2,22402,1,80,1,1,202411224021008012,1.0,Desocupado,,2,69,,5
2025,2,22402,1,80,1,1,202411224021008013,1.0,Desocupado,,1,37,,5
2025,2,22402,1,80,1,1,202411224021008014,1.0,Desocupado,,1,33,,5
2025,2,22402,1,80,1,1,202411224021008015,1.0,Desocupado,,1,20,,5
2025,2,22402,1,80,1,1,202411224021008016,1.0,Ocupado,1732.0,1,46,6,5
2025,2,22402,1,80,1,1,202411224021008017,1.0,Ocupado,1835.0,1,13,,5
2025,2,22951,1,147,1,1,202402229511014711,1.0,Desocupado,,1,50,,5
2025,2,22951,1,147,1,1,202402229511014712,1.0,Desocupado,,2,27,,5
2025,2,22951,1,147,1,1,202402229511014713,1.0,Ocupado,1100.0,2,51,6,5
2025,2,22951,1,148,1,1,202311229511014811,1.0,Ocupado,1300.0,2,61,6,5
2025,2,22951,1,148,1,1,202311229511014812,1.0,Desocupado,,2,25,10,4
2025,2,22951,1,148,1,1,202311229511014813,1.0,Desocupado,,2,52,,5
2025,2,26175,1,59,1,1,202402261751005911,1.0,Desocupado,,2,68,,5
2025,2,26175,1,59,1,1,202402261751005912,1.0,Desocupado,,1,38,,5
2025,2,26175,1,59,1,1,202402261751005913,1.0,Desocupado,,2,38,,5
2025,2,26175,1,59,1,1,202402261751005914,1.0,Desocupado,,1,35,,5
2025,2,26175,1,59,1,1,202402261751005915,1.0,Ocupado,1835.0,1,34,,5
2025,2,26175,1,59,1,1,202402261751005916,1.0,Desocupado,,2,65,12,2
2025,2,19905,1,51,1,1,202402199051005111,1.0,Desocupado,,1,54,,5
2025,2,19905,1,51,1,1,202402199051005112,1.0,Desocupado,,2,54,,5
2025,2,19905,1,51,1,1,202402199051005113,1.0,Desocupado,,1,29,,5
2025,2,19905,1,51,1,1,202402199051005114,1.0,Ocupado,2098.0,1,26,10,2
2025,2,19905,1,51,1,1,202402199051005115,1.0,Desocupado,,2,25,6,5
2025,2,19905,1,51,1,1,202402199051005116,1.0,Ocupado,,2,4,,5
2025,2,2545001,1,19,1,1,20241125450011001911,1.0,Desocupado,,1,38,,5
2025,2,2545001,1,19,1,1,20241125450011001912,1.0,Desocupado,,2,32,11,5
2025,2,24230,1,14,1,1,202502242301001411,1.0,Desocupado,,2,41,6,5
2025,2,24230,1,14,1,1,202502242301001412,1.0,Desocupado,,1,34,,5
2025,2,24230,1,14,1,1,202502242301001413,1.0,Desocupado,,2,25,,5
2025,2,24230,1,14,1,1,202502242301001414,1.0,Desocupado,,1,20,10,1
2025,2,24230,1,14,1,1,202502242301001415,1.0,Ocupado,,1,5,,5
2025,2,28462,1,26,1,1,202411284621002611,1.0,Desocupado,,1,74,11,6
2025,2,28462,1,26,1,1,202411284621002612,1.0,Ocupado,866.0,2,56,6,5
2025,2,28462,1,26,1,1,202411284621002613,1.0,Desocupado,,1,22,,5
2025,2,29260,1,92,1,1,202411292601009211,1.0,Ocupado,2598.0,1,52,9,3
2025,2,29260,1,92,1,1,202411292601009212,1.0,Desocupado,,2,46,1,5
2025,2,29260,1,92,1,1,202411292601009214,1.0,Desocupado,,2,19,,5
2025,2,29260,1,92,1,1,202411292601009215,1.0,Desocupado,,2,16,6,5
2025,2,29260,1,92,1,1,202411292601009216,1.0,Ocupado,1835.0,1,13,,5
2025,2,29260,1,92,1,1,202411292601009217,1.0,Ocupado,,1,11,,5
2025,2,29260,1,92,1,1,202411292601009218,1.0,Ocupado,,1,9,,5
2025,2,29260,1,92,1,1,202411292601009219,1.0,Desocupado,,2,23,,5
2025,2,18364,1,10,1,1,202502183641001011,1.0,Desocupado,,1,52,,5
2025,2,18364,1,10,1,1,202502183641001012,1.0,Ocupado,375.0,2,52,9,3
2025,2,18364,1,10,1,1,202502183641001013,1.0,Desocupado,,2,19,10,2
2025,2,18434,1,50,1,1,202502184341005011,1.0,Desocupado,,1,60,6,5
2025,2,18434,1,50,1,1,202502184341005012,1.0,Desocupado,,2,55,,5
2025,2,18434,1,50,1,1,202502184341005013,1.0,Desocupado,,2,26,,5
2025,2,18434,1,50,1,1,202502184341005014,1.0,Desocupado,,1,22,,5
2025,2,18434,1,51,1,1,202502184341005111,1.0,Desocupado,,1,53,,5
2025,2,18434,1,51,1,1,202502184341005112,1.0,Desocupado,,2,49,6,5
2025,2,18434,1,51,1,1,202502184341005113,1.0,Desocupado,,2,30,,5
2025,2,18434,1,51,1,1,202502184341005114,1.0,Desocupado,,1,22,,5
2025,2,18434,1,51,1,1,202502184341005115,1.0,Ocupado,,1,10,,5
2025,2,46750,1,40,1,1,202502467501004011,1.0,Ocupado,1600.0,2,34,6,5
2025,2,46750,1,40,1,1,202502467501004012,1.0,Desocupado,,1,14,5,2
2025,2,46750,1,40,1,1,202502467501004013,1.0,Desocupado,,2,40,,5
2025,2,46750,1,40,1,1,202502467501004014,1.0,Ocupado,1300.0,2,16,,5
2025,2,46750,1,41,1,1,202502467501004111,1.0,Ocupado,1120.0,2,65,3,3
2025,2,46750,1,41,1,1,202502467501004112,1.0,Ocupado,1732.0,1,37,6,5
2025,2,46750,1,41,1,1,202502467501004113,1.0,Ocupado,1500.0,1,33,5,4
2025,2,46750,1,41,1,1,202502467501004114,1.0,Desocupado,,2,28,8,1
2025,2,46750,1,41,1,1,202502467501004115,1.0,Ocupado,,1,9,,5
2025,2,46750,1,41,1,1,202502467501004116,1.0,Ocupado,,1,6,,5
2025,2,46750,1,41,1,1,202502467501004117,1.0,Ocupado,,1,2,,5
2025,2,46750,1,43,1,1,202502467501004311,1.0,Ocupado,3613.0,1,37,9,3
2025,2,46750,1,43,1,1,202502467501004312,1.0,Desocupado,,2,32,6,5
2025,2,46750,1,43,1,1,202502467501004313,1.0,Ocupado,,1,5,,5
2025,2,46750,1,43,1,1,202502467501004314,1.0,Ocupado,,2,2,,5
2025,2,46750,1,44,1,1,202502467501004411,1.0,Desocupado,,2,51,6,5
2025,2,46750,1,44,1,1,202502467501004412,1.0,Desocupado,,1,17,6,5
2025,2,46750,1,44,1,1,202502467501004413,1.0,Desocupado,,2,14,5,2
2025,2,46750,1,44,1,1,202502467501004414,1.0,Desocupado,,1,87,3,2
2025,2,47056,1,52,1,1,202502470561005211,1.0,Ocupado,1300.0,2,66,4,5
2025,2,47056,1,52,1,1,202502470561005212,1.0,Ocupado,1500.0,1,63,5,3
2025,2,47211,1,12,1,1,202502472111001211,1.0,Desocupado,,2,64,3,4
2025,2,47211,1,12,1,1,202502472111001212,1.0,Desocupado,,2,19,,5
2025,2,47211,1,12,1,1,202502472111001213,1.0,Ocupado,,1,2,,5
2025,2,47211,1,14,1,1,202502472111001411,1.0,Ocupado,2700.0,1,62,6,5
2025,2,47211,1,14,1,1,202502472111001412,1.0,Ocupado,1127.0,2,54,6,5
2025,2,47211,1,14,1,1,202502472111001413,1.0,Desocupado,,2,29,,5
2025,2,47211,1,14,1,1,202502472111001414,1.0,Desocupado,,2,25,,5
2025,2,47211,1,14,1,1,202502472111001415,1.0,Desocupado,,2,21,,5
2025,2,47211,1,14,1,1,202502472111001416,1.0,Ocupado,1300.0,2,17,6,5
2025,2,29593,1,114,1,1,202502295931011411,1.0,Desocupado,,2,50,,5
2025,2,29593,1,114,1,1,202502295931011412,1.0,Ocupado,3000.0,2,27,11,5
2025,2,29593,1,115,1,1,202502295931011511,1.0,Desocupado,,2,78,,5
2025,2,29593,1,115,1,1,202502295931011512,1.0,Ocupado,4645.0,2,57,11,5
2025,2,29593,1,116,1,1,202502295931011611,1.0,Ocupado,2800.0,1,56,9,3
2025,2,29593,1,116,1,1,202502295931011612,1.0,Desocupado,,2,50,,5
2025,2,29593,1,116,1,1,202502295931011613,1.0,Desocupado,,2,24,,5
2025,2,2055201,1,11,1,1,20250220552011001111,1.0,Ocupado,4500.0,1,52,9,3
2025,2,2055201,1,11,1,1,20250220552011001112,1.0,Desocupado,,2,50,,5
2025,2,2055201,1,11,1,1,20250220552011001113,1.0,Desocupado,,1,28,,5
2025,2,2055201,1,11,1,1,20250220552011001114,1.0,Desocupado,,1,26,,5
2025,2,2055201,1,11,1,1,20250220552011001115,1.0,Desocupado,,2,24,,5
2025,2,26398,1,89,1,1,202502263981008911,1.0,Ocupado,4000.0,1,46,11,5
2025,2,22834,1,97,1,1,202502228341009711,1.0,Ocupado,1380.0,1,61,6,5
2025,2,22834,1,97,1,1,202502228341009712,1.0,Ocupado,1835.0,1,68,,5
2025,2,2301002,1,36,1,1,20250223010021003611,1.0,Ocupado,910.0,2,37,6,5
2025,2,2301002,1,36,1,1,20250223010021003612,1.0,Desocupado,,1,39,,5
2025,2,2301002,1,36,1,1,20250223010021003613,1.0,Desocupado,,1,17,,5
2025,2,2301002,1,36,1,1,20250223010021003614,1.0,Ocupado,,1,4,,5
2025,2,27833,1,34,1,1,202502278331003411,1.0,Ocupado,150.0,2,65,3,2
2025,2,27833,1,34,1,1,202502278331003412,1.0,Desocupado,,2,29,,5
2025,2,27833,1,34,1,1,202502278331003413,1.0,Desocupado,,2,15,,5
2025,2,27833,1,34,1,1,202502278331003414,1.0,Ocupado,3000.0,1,43,6,5
2025,2,27987,1,27,1,1,202502279871002711,1.0,Ocupado,860.0,2,61,5,3
2025,2,27987,1,27,1,1,202502279871002712,1.0,Desocupado,,1,40,,5
2025,2,27987,1,27,1,1,202502279871002713,1.0,Ocupado,,2,6,,5
2025,2,27987,1,27,1,1,202502279871002714,1.0,Desocupado,,2,36,,5
2025,2,27987,1,27,1,1,202502279871002715,1.0,Ocupado,,2,6,,5
2025,2,27987,1,27,1,1,202502279871002716,1.0,Ocupado,1300.0,2,88,,5
2025,2,2545802,1,242,1,1,20250225458021024211,1.0,Ocupado,1083.0,2,55,1,5
2025,2,2545802,1,242,1,1,20250225458021024212,1.0,Desocupado,,1,29,,5
2025,2,2545802,1,242,1,1,20250225458021024213,1.0,Ocupado,500.0,1,27,6,5
2025,2,2545802,1,242,1,1,20250225458021024214,1.0,Ocupado,1533.0,2,40,5,4
2025,2,2545802,1,242,1,1,20250225458021024215,1.0,Desocupado,,1,21,,5
2025,2,2545802,1,242,1,1,20250225458021024216,1.0,Ocupado,,1,10,,5
2025,2,2545802,1,242,1,1,20250225458021024217,1.0,Desocupado,,1,33,,5
2025,2,18099,1,69,1,1,202311180991006911,1.0,Desocupado,,1,62,,5
2025,2,18099,1,69,1,1,202311180991006912,1.0,Ocupado,1198.0,2,67,10,1
2025,2,18099,1,69,1,1,202311180991006913,1.0,Desocupado,,1,36,,5
2025,2,1819801,1,80,1,1,20241118198011008011,1.0,Ocupado,1500.0,1,43,10,4
2025,2,1819801,1,80,1,1,20241118198011008012,1.0,Desocupado,,1,38,,5
2025,2,1819801,1,80,1,1,20241118198011008013,1.0,Desocupado,,1,32,,5
2025,2,1790402,1,7,1,1,20241117904021000711,1.0,Desocupado,,2,63,9,3
2025,2,1790402,1,7,1,1,20241117904021000712,1.0,Desocupado,,2,35,,5
2025,2,1790402,1,7,1,1,20241117904021000713,1.0,Ocupado,,1,10,,5
2025,2,1790402,1,8,1,1,20241117904021000811,1.0,Desocupado,,1,82,3,3
2025,2,1790402,1,8,1,1,20241117904021000812,1.0,Desocupado,,2,85,3,2
2025,2,1790402,1,8,1,1,20241117904021000813,1.0,Desocupado,,1,57,,5
2025,2,1790402,1,8,1,1,20241117904021000814,1.0,Desocupado,,1,51,,5
2025,2,18544,1,13,1,1,202311185441001311,1.0,Desocupado,,1,85,6,5
2025,2,18544,1,13,1,1,202311185441001312,1.0,Desocupado,,2,84,6,5
2025,2,18544,1,13,1,1,202311185441001313,1.0,Desocupado,,1,54,,5
2025,2,18544,1,13,1,1,202311185441001314,1.0,Desocupado,,2,45,,5
2025,2,18544,1,13,1,1,202311185441001315,1.0,Ocupado,2500.0,2,42,11,5
2025,2,17445,1,109,1,1,202311174451010911,1.0,Desocupado,,1,49,,5
2025,2,17445,1,109,1,1,202311174451010912,1.0,Desocupado,,2,50,,5
2025,2,17445,1,109,1,1,202311174451010913,1.0,Ocupado,217.0,1,23,9,3
2025,2,17445,1,109,1,1,202311174451010914,1.0,Desocupado,,1,18,6,5
2025,2,17445,1,63,1,1,202311174451006311,1.0,Desocupado,,2,60,,5
2025,2,17445,1,63,1,1,202311174451006313,1.0,Desocupado,,1,33,,5
2025,2,17445,1,63,1,1,202402174451006314,1.0,Desocupado,,2,27,9,3
2025,2,17445,1,63,1,1,202502174451006314,1.0,Ocupado,,1,9,,5
2025,2,1754802,1,2,1,1,20231117548021000212,1.0,Desocupado,,2,48,,5
2025,2,1754802,1,2,1,1,20231117548021000211,1.0,Ocupado,1516.0,1,71,6,5
2025,2,1754802,1,2,1,1,20231117548021000213,1.0,Desocupado,,1,19,6,5
2025,2,1754802,1,2,1,1,20231117548021000214,1.0,Desocupado,,1,14,5,4
2025,2,1754802,1,3,1,1,20231117548021000311,1.0,Desocupado,,2,52,,5
2025,2,1754802,1,3,1,1,20231117548021000312,1.0,Ocupado,1309.0,2,27,8,1
2025,2,1754802,1,3,1,1,20231117548021000313,1.0,Ocupado,,1,6,,5
2025,2,17707,1,45,1,1,202411177071004511,1.0,Desocupado,,1,68,6,5
2025,2,17707,1,45,1,1,202411177071004512,1.0,Desocupado,,2,68,6,5
2025,2,17707,1,45,1,1,202411177071004513,1.0,Ocupado,3197.0,1,33,6,5
2025,2,17707,1,45,1,1,202411177071004514,1.0,Desocupado,,2,28,5,1
2025,2,17707,1,45,1,1,202411177071004515,1.0,Ocupado,1300.0,2,13,,5
2025,2,17707,1,45,1,1,202411177071004516,1.0,Ocupado,,1,12,,5
2025,2,17707,1,45,1,1,202411177071004517,1.0,Ocupado,,2,7,,5
2025,2,17707,1,45,1,1,202411177071004518,1.0,Ocupado,,2,4,,5
2025,2,17707,1,45,1,1,202411177071004519,1.0,Ocupado,,1,3,,5
2025,2,46744,1,24,1,1,202311467441002411,1.0,Desocupado,,2,44,3,5
2025,2,46744,1,24,1,1,202311467441002412,1.0,Ocupado,3002.0,1,47,6,5
2025,2,46744,1,24,1,1,202311467441002413,1.0,Ocupado,1200.0,2,20,9,3
2025,2,46744,1,24,1,1,202311467441002414,1.0,Ocupado,1835.0,1,13,,5
2025,2,46744,1,24,1,1,202311467441002415,1.0,Ocupado,,2,5,,5
2025,2,46744,1,24,1,1,202311467441002416,1.0,Ocupado,1600.0,2,26,11,5
2025,2,46744,1,24,1,1,202311467441002417,1.0,Ocupado,2165.0,1,38,5,2
2025,2,46744,1,27,1,1,202311467441002711,1.0,Desocupado,,2,49,11,5
2025,2,46744,1,27,1,1,202311467441002713,1.0,Desocupado,,1,18,10,2
2025,2,46744,1,27,1,1,202311467441002714,1.0,Ocupado,,1,12,,5
2025,2,18989,1,60,1,1,202311189891006011,1.0,Ocupado,2180.0,1,43,6,5
2025,2,18989,1,60,1,1,202311189891006012,1.0,Desocupado,,2,36,,5
2025,2,18989,1,60,1,1,202311189891006013,1.0,Desocupado,,1,17,,5
2025,2,18989,1,60,1,1,202311189891006014,1.0,Ocupado,1300.0,2,13,,5
2025,2,18989,1,60,1,1,202311189891006015,1.0,Ocupado,,1,7,,5
2025,2,2337602,1,61,1,1,20231123376021006111,1.0,Ocupado,2700.0,1,52,11,5
2025,2,2337602,1,61,1,1,20231123376021006112,1.0,Desocupado,,2,50,,5
2025,2,2337602,1,61,1,1,20231123376021006113,1.0,Ocupado,,1,11,,5
2025,2,2337602,1,61,1,1,20231123376021006114,1.0,Ocupado,,2,9,,5
2025,2,2337602,1,61,1,1,20231123376021006115,1.0,Desocupado,,1,82,12,2
2025,2,27469,1,9,1,1,202311274691000911,1.0,Desocupado,,1,62,,5
2025,2,27469,1,9,1,1,202311274691000912,1.0,Desocupado,,2,62,,5
2025,2,27469,1,9,1,1,202311274691000913,1.0,Ocupado,1065.0,1,43,6,5
2025,2,27469,1,9,1,1,202311274691000914,1.0,Desocupado,,1,23,,5
2025,2,27469,1,9,1,1,202311274691000915,1.0,Desocupado,,1,21,,5
2025,2,2041902,1,28,1,1,20231120419021002811,1.0,Desocupado,,1,52,,5
2025,2,2041902,1,28,1,1,20231120419021002812,1.0,Desocupado,,2,53,,5
2025,2,2041902,1,28,1,1,20240220419021002813,1.0,Desocupado,,1,25,6,5
2025,2,2041902,1,28,1,1,20231120419021002813,1.0,Desocupado,,2,17,6,5
2025,2,2307601,1,9,1,1,20240223076011000911,1.0,Desocupado,,1,71,11,5
2025,2,2307601,1,9,1,1,20240223076011000912,1.0,Desocupado,,2,65,,5
2025,2,2307601,1,9,1,1,20240223076011000913,1.0,Desocupado,,1,31,,5
2025,2,2307601,1,9,1,1,20240223076011000914,1.0,Desocupado,,1,30,,5
2025,2,29692,1,57,1,1,202411296921005711,1.0,Desocupado,,1,64,,5
2025,2,29692,1,57,1,1,202411296921005712,1.0,Desocupado,,2,61,,5
2025,2,29692,1,57,1,1,202411296921005713,1.0,Desocupado,,2,18,6,5
2025,2,29692,1,60,1,1,202411296921006011,1.0,Ocupado,2500.0,2,39,11,5
2025,2,29692,1,60,1,1,202411296921006012,1.0,Desocupado,,1,39,,5
2025,2,29692,1,60,1,1,202411296921006013,1.0,Ocupado,,2,1,,5
2025,2,1920702,1,47,1,1,20241119207021004711,1.0,Ocupado,900.0,2,46,6,5
2025,2,1920702,1,47,1,1,20241119207021004712,1.0,Ocupado,1835.0,1,54,,5
2025,2,1920702,1,47,1,1,20241119207021004713,1.0,Ocupado,1835.0,1,26,,5
2025,2,1920702,1,47,1,1,20241119207021004714,1.0,Ocupado,1835.0,1,23,,5
2025,2,1920702,1,47,1,1,20241119207021004715,1.0,Desocupado,,2,14,5,2
2025,2,19380,1,124,1,1,202311193801012411,1.0,Desocupado,,1,46,,5
2025,2,19380,1,124,1,1,202311193801012412,1.0,Desocupado,,2,44,,5
2025,2,19380,1,124,1,1,202311193801012413,1.0,Desocupado,,1,25,,5
2025,2,19380,1,124,1,1,202311193801012414,1.0,Desocupado,,2,20,6,5
2025,2,19380,1,124,1,1,202311193801012415,1.0,Ocupado,1835.0,1,13,,5
2025,2,19380,1,124,1,1,202311193801012416,1.0,Ocupado,,2,7,,5
2025,2,19380,1,39,1,1,202311193801003911,1.0,Desocupado,,2,58,,5
2025,2,19380,1,39,1,1,202311193801003912,1.0,Desocupado,,2,36,6,5
2025,2,19380,1,39,1,1,202311193801003914,1.0,Desocupado,,2,21,,5
2025,2,19380,1,39,1,1,202311193801003913,1.0,Desocupado,,1,29,,5
2025,2,19380,1,39,2,1,202311193801003922,1.0,Desocupado,,2,34,6,5
2025,2,19380,1,39,2,1,202311193801003921,1.0,Ocupado,1835.0,1,33,,5
2025,2,19380,1,39,2,1,202311193801003923,1.0,Ocupado,,1,11,,5
2025,2,19380,1,39,2,1,202311193801003924,1.0,Ocupado,,2,9,,5
2025,2,19380,1,39,2,1,202311193801003925,1.0,Ocupado,,2,2,,5
2025,2,26382,1,28,1,1,202411263821002811,1.0,Desocupado,,1,65,,5
2025,2,26382,1,28,1,1,202411263821002812,1.0,Ocupado,4000.0,2,58,11,6
2025,2,26382,1,28,1,1,202411263821002813,1.0,Desocupado,,1,25,,5
2025,2,26382,1,31,1,1,202411263821003111,1.0,Desocupado,,2,37,,5
2025,2,26382,1,31,1,1,202411263821003112,1.0,Desocupado,,1,37,,5
2025,2,26382,1,31,1,1,202411263821003113,1.0,Ocupado,,2,4,,5
2025,2,26382,1,31,1,1,202411263821003114,1.0,Ocupado,,2,2,,5
2025,2,26382,1,31,1,1,202411263821003115,1.0,Desocupado,,2,66,6,5
2025,2,26466,1,54,1,1,202402264661005411,1.0,Ocupado,1400.0,1,62,10,3
2025,2,26466,1,54,1,1,202402264661005412,1.0,Desocupado,,2,68,,5
2025,2,26466,1,54,1,1,202402264661005413,1.0,Desocupado,,2,36,,5
2025,2,26466,1,54,1,1,202402264661005414,1.0,Ocupado,,1,10,,5
2025,2,26466,1,57,1,1,202402264661005711,1.0,Desocupado,,1,78,11,5
2025,2,26466,1,57,1,1,202402264661005712,1.0,Desocupado,,2,78,,5
2025,2,26466,1,57,1,1,202402264661005713,1.0,Desocupado,,2,49,,5
2025,2,22170,1,102,1,1,202311221701010211,1.0,Ocupado,717.0,2,58,3,3
2025,2,22170,1,102,1,1,202311221701010216,1.0,Ocupado,848.0,1,65,5,3
2025,2,22170,1,102,2,1,202311221701010221,1.0,Desocupado,,2,21,6,5
2025,2,22170,1,102,2,1,202311221701010222,1.0,Desocupado,,1,23,,5
2025,2,22170,1,102,2,1,202311221701010223,1.0,Ocupado,,2,4,,5
2025,2,4746601,1,46,1,1,20241147466011004611,1.0,Desocupado,,1,75,3,2
2025,2,4746601,1,46,1,1,20241147466011004612,1.0,Desocupado,,2,73,1,5
2025,2,4746601,1,46,1,1,20241147466011004613,1.0,Ocupado,2425.0,1,36,9,3
2025,2,28133,1,11,1,1,202311281331001111,1.0,Desocupado,,1,64,,5
2025,2,28133,1,11,1,1,202311281331001112,1.0,Desocupado,,2,70,4,5
2025,2,28133,1,11,1,1,202311281331001113,1.0,Ocupado,1300.0,2,50,,5
2025,2,28133,1,11,1,1,202311281331001114,1.0,Ocupado,1300.0,2,38,,5
2025,2,1960102,1,73,1,1,20231119601021007311,1.0,Desocupado,,1,49,,5
2025,2,1960102,1,73,1,1,20231119601021007312,1.0,Ocupado,433.0,1,24,8,2
2025,2,1960102,1,73,1,1,20231119601021007313,1.0,Desocupado,,2,24,,5
2025,2,27021,1,53,1,1,202311270211005311,1.0,Ocupado,1200.0,2,29,10,1
2025,2,27021,1,53,1,1,202311270211005312,1.0,Desocupado,,2,48,,5
2025,2,27021,1,53,1,1,202311270211005313,1.0,Ocupado,1300.0,2,29,,5
2025,2,2734402,1,49,1,1,20250227344021004911,1.0,Desocupado,,2,67,12,2
2025,2,2734402,1,49,1,1,20250227344021004912,1.0,Ocupado,1835.0,1,42,,5
2025,2,26804,1,48,1,1,202402268041004811,1.0,Desocupado,,1,44,,5
2025,2,26804,1,48,1,1,202402268041004812,1.0,Ocupado,750.0,2,44,6,5
2025,2,26804,1,48,1,1,202402268041004813,1.0,Desocupado,,1,15,5,3
2025,2,26804,1,48,1,1,202402268041004814,1.0,Ocupado,,1,10,,5
2025,2,26804,1,48,1,1,202402268041004815,1.0,Ocupado,1039.0,2,22,10,2
2025,2,26804,1,48,1,1,202402268041004816,1.0,Ocupado,,1,3,,5
2025,2,28512,1,84,1,1,202402285121008411,1.0,Desocupado,,1,50,,5
2025,2,28512,1,84,1,1,202402285121008412,1.0,Desocupado,,2,51,,5
2025,2,28512,1,84,1,1,202402285121008414,1.0,Desocupado,,2,20,,5
2025,2,28512,1,84,1,1,202402285121008413,1.0,Ocupado,1620.0,1,31,6,5
2025,2,2903002,1,92,1,1,20240229030021009211,1.0,Desocupado,,1,69,,5
2025,2,2903002,1,92,1,1,20240229030021009212,1.0,Desocupado,,2,65,6,5
2025,2,2903002,1,92,1,1,20240229030021009213,1.0,Desocupado,,2,37,,5
2025,2,2903002,1,92,1,1,20240229030021009214,1.0,Desocupado,,2,38,,5
2025,2,2903002,1,92,1,1,20240229030021009215,1.0,Ocupado,,1,9,,5
2025,2,29236,1,33,1,1,202311292361003311,1.0,Desocupado,,2,89,,5
2025,2,29236,1,33,1,1,202311292361003312,1.0,Desocupado,,1,64,,5
2025,2,29236,1,33,1,1,202311292361003313,1.0,Ocupado,570.0,1,59,4,5
2025,2,29236,1,35,1,1,202311292361003511,1.0,Desocupado,,2,40,6,5
2025,2,29236,1,35,1,1,202311292361003512,1.0,Desocupado,,1,20,,5
2025,2,29236,1,35,1,1,202311292361003513,1.0,Desocupado,,1,18,,5
2025,2,29236,1,35,1,1,202311292361003514,1.0,Ocupado,,1,12,,5
2025,2,29236,1,35,1,1,202411292361003515,1.0,Ocupado,,2,1,,5
2025,2,18563,2,24,1,1,202502185632002411,1.0,Desocupado,,1,52,,5
2025,2,18563,2,24,1,1,202502185632002412,1.0,Ocupado,5000.0,2,50,11,5
2025,2,18563,2,24,1,1,202502185632002413,1.0,Desocupado,,2,16,,5
